id,runName,instrumentType,runType,data_folder,startDate,totalReadCount
892,NS79,NextSeq,SR75_HIGH,170221_NS500415_0079_AHGLKJBGX2,20170221,3560602547
894,RR41,HiSeq2500,PE150_index_RR,170223_700523F_0110_AHH5LJBCXY,20170223,518665648
895,NS80,NextSeq,SR75_HIGH,170222_NS500415_0080_AHGLKTBGX2,20170222,3073969842
896,RR42,HiSeq2500,PE125_index_RR,170223_700523F_0109_BHH5L3BCXY,20170223,1258602124
898,NS81,NextSeq,SR75_HIGH,170223_NS500415_0081_AH72VVBGX2,20170223,3343543716
900,MS253,MiSeq,Miseq-600cycV3,170224_M01106_0187_000000000-AYHL8,20170224,0
901,NS82,NextSeq,SR75_HIGH,170224_NS500415_0082_AH7CFWBGX2,20170224,3039406603
902,RR44,HiSeq2500,SR70_index_RR,170302_700523F_0111_AHGLGKBCXY,20170302,511711182
903,NS83,NextSeq,SR75_HIGH,170227_NS500415_0083_AH5NFMBGX2,20170227,1514897787
904,NS84,NextSeq,SR150_HIGH,170228_NS500415_0084_AHJ2TJAFXX,20170228,1189358290
906,RR45,HiSeq2500,PE150_index_RR,170302_700523F_0112_BHHLHWBCXY,20170302,919264930
908,RR46,HiSeq2500,SR70_index_RR,170308_700523F_0114_AHGKHJBCXY,20170308,605347369
910,RUN334,HiSeq2500,PE125_index,170317_700523F_0115_ACAV90ANXX,20170317,6439568470
913,RR47,HiSeq2500,SR70_index_RR,170308_700523F_0113_BHGL75BCXY,20170308,500207614
914,RUN335,HiSeq2500,SR125_index,170310_K00206_0069_AHHCK7BBXX,20170310,10728471688
916,MS255,MiSeq,Miseq-600cycV3,170301_M04679_0024_000000000-AYJ5C,20170301,0
917,RUN336,HiSeq2500,PE150_index,170407_K00206_0072_AHH53KBBXX,20170407,14339606518
919,RUN337,HiSeq2500,PE125_index,170317_700523F_0116_BCAU42ANXX,20170317,8139501200
922,MS256,MiSeq,Miseq-600cycV3,170309_M04678_0026_000000000-AYGG6,20170309,0
923,MS257_923,MiSeq,Miseq-300cycV2,170309_M01106_0189_000000000-B3P5W,20170309,0
924,MS257_924,MiSeq,Miseq-300cycV2,170313_M0116_0190_000000000-B2PDT,20170313,0
925,MS258,MiSeq,Miseq-500cycV2,170307_M04679_0025_000000000-AY9V2,20170307,0
926,NS86,NextSeq,PE75_Mid,170313_NS500415_0086_AHJ2F7AFXX,20170313,324146713
927,RR48,HiSeq2500,SR70_index_RR,170320_D00418_0120_AHH5T5BCXY,20170320,299410963
928,RUN339,HiSeq2500,SR125_index,170413_700523F_0117_ACAAJEANXX,20170413,5486021693
929,MS259,MiSeq,Miseq-600cycV3,170314_M01106_0191_000000000-AYHCK,20170314,0
931,RR49,HiSeq2500,SR125_Index_RR,170320_D00418_0121_BHH5HJBCXY,20170320,289987400
932,MS260,MiSeq,Miseq-500cycV2,170314_M04679_0027_000000000-B2PJ7,20170314,0
933,MS261,MiSeq,Miseq-600cycV3,170316_M04679_0028_000000000-AYGK1,20170316,0
935,RR50,HiSeq2500,SR70_index_RR,170323_D00418_0122_AHH5HMBCXY,20170323,276034148
936,MS262,MiSeq,Miseq-500cycV2,170320_M04679_0029_000000000-G1459,20170320,0
937,MS263,MiSeq,Miseq-600cycV3,170317_M01106_0192_000000000-B3N8M,20170317,0
939,MS266,MiSeq,Miseq-600cycV3,170327_M04679_0031_000000000-B38BT,20170327,0
940,NS87,NextSeq,PE150_Mid,170322_NS500415_0087_AHJ2F2AFXX,20170322,5828255952
941,MS265,MiSeq,Miseq-50cycV2,170323_M04679_0030_000000000-AYHBJ,20170323,0
942,NS88,NextSeq,SR75_HIGH,170324_NS500415_0088_AH73YGBGX2,20170324,549578887
943,NS89,NextSeq,PE75_HIGH,170327_NS500415_0089_AH77F7BGX2,20170327,1194779734
945,NS90,NextSeq,SR75_HIGH,170328_NS500415_0090_AH77CWBGX2,20170328,848407080
947,NS91,NextSeq,SR150_HIGH,170330_NS500415_0091_AHGJ7TAFXX,20170330,160437710
950,RR51,HiSeq2500,PE125_index_RR,170403_D00418_0123_AHHM2FBCXY,20170403,1817687678
951,RUN340,HiSeq2500,PE150_index,170407_K00206_0073_BHH3W3BBXX,20170407,19674090900
952,NS92,NextSeq,PE75_Mid,170404_NS500415_0092_AHHWMTAFXX,20170404,337025527
953,NS93,NextSeq,PE150_Mid,170405_NS500415_0093_AHJCT3AFXX,20170405,308306756
954,MS268,MiSeq,Miseq-600cycV3,170403_M04679_0032_000000000-B5YCY,20170403,0
961,RR52,HiSeq2500,PE250_index_RR,170413_D00418_0125_AHKCKGBCXY,20170413,735204856
962,RR53,HiSeq2500,PE250_index_RR,170418_D00418_0126_AHHLGGBCXY,20170418,945806950
963,NS94,NextSeq,PE75_Mid,170407_NS500415_0094_AHJFFMAFXX,20170407,248738266
964,RUN341,HiSeq2500,SR125_index,170421_K00206_0074_AHH7C5BBXX,20170421,4845832511
965,RUN342,HiSeq2500,PE125_index,170427_700523F_0118_ACAYY9ANXX,20170427,3595665258
966,RUN343,HiSeq2500,PE150_index,170425_K00206_0075_AHH5HHBBXX,20170425,9237295206
967,RUN344,HiSeq2500,PE125_index,170509_700523F_0121_BCB0L6ANXX,20170509,4400711936
968,MS269,MiSeq,Miseq-500cycV2,170412_M04679_0034_000000000-B4VV5,20170412,0
970,RUN345,HiSeq2500,PE125_index,170509_700523F_0120_ACAVW6ANXX,20170509,2863558038
971,RR54,HiSeq2500,PE250_index_RR,170413_D00418_0124_BHKFVCBCXY,20170413,408198328
972,RUN346,HiSeq2500,SR125_index,170425_K00206_0076_BHHCNFBBXX,20170425,2366651645
973,RUN347,HiSeq2500,SR125_index,170428_K00206_0077_AHJJTHBBXX,20170428,4171052358
974,RUN348,HiSeq2500,SR125_index,170508_K00206_0079_AHJGGWBBXX,20170508,4946923655
975,RUN349,HiSeq2500,SR125_index,170502_K00206_0078_AHHCJLBBXX,20170502,1696699977
976,RUN350,HiSeq2500,SR125_index,170427_700523F_0119_BCB5NCANXX,20170427,2553603711
977,RUN351,HiSeq2500,PE150_index,170511_K00206_0082_BHH3NYBBXX,20170511,51861795112
978,RUN352,HiSeq2500,SR125_index,170518_700523F_0123_BCB4D0ANXX,20170518,12708675417
979,MS270,MiSeq,Miseq-600cycV3,170420_M01106_0198_000000000-B5WGL,20170420,0
980,NS96,NextSeq,PE150_HIGH,170421_NS500415_0096_AH7732BGX2,20170421,524632988
981,RUN353,HiSeq2500,SR125_index,170511_K00206_0081_AHGM77BBXX,20170511,4246513567
982,NS97,NextSeq,PE150_HIGH,170425_NS500415_0097_AH5KKWBGX2,20170425,405441759
985,MS271,MiSeq,Miseq-500cycV2,170427_M04679_0036_000000000-B54LR,20170427,0
986,RUN354,HiSeq2500,PE125_dualindex,170517_700523F_0122_ACB18WANXX,20170517,4123565688
987,RUN355,HiSeq2500,SR125_index,170516_K00206_0083_AHH7JCBBXX,20170516,9050411018
989,RUN346_copy,HiSeq2500,SR125_index,170601_K00206_0086_BHH7JJBBXX,20170601,4230672605
992,MS272,MiSeq,Miseq-500cycV2,170502_M04679_0036_000000000-B48DH,20170502,0
994,RR56,HiSeq2500,SR70_index_RR,170509_D00418_0127_AHJGVHBCXY,20170509,470867464
995,RUN349_rerun,HiSeq2500,SR125_index,170508_K00206_0080_BHJY22BBXX,20170508,5929420382
999,RUN356,HiSeq2500,PE150_index,170522_K00206_0084_AHH3WTBBXX,20170522,37881394396
1000,MS274,MiSeq,Miseq-500cycV2,170505_M01106_0199_000000000-B5244,20170505,0
1001,MS275,MiSeq,Miseq-600cycV3,170512_M04679_0039_000000000-B5WJD,20170512,0
1002,MS276,MiSeq,Miseq-600cycV3,170509_M04679_0038_000000000-B59NH,20170509,0
1003,NS99,NextSeq,PE75_Mid,170510_NS500415_0099_AHJCVGAFXX,20170510,320833424
1006,RR55_rerun,HiSeq2500,PE125_index_RR,170512_D00418_0129_AHHL3YBCXY,20170512,0
1007,MS277,MiSeq,Miseq-600cycV3,170515_M01106_0200_000000000-B8DB2,20170515,0
1009,RUN359,HiSeq2500,PE150_index,170530_K00206_0085_AHH55YBBXX,20170530,19909213324
1012,NS100,NextSeq,SR150_HIGH,170517_NS500415_0100_AHJCTLAFXX,20170517,346631676
1013,RR57,HiSeq2500,PE150_index_RR,170518_D00418_0130_AHLVTYBCXY,20170518,509154236
1017,RUN360,HiSeq2500,SR125_index,170607_K00206_0087_AHGMHKBBXX,20170607,2967546209
1019,RUN361,HiSeq2500,SR125_index,170602_700523F_0124_BCB396ANXX,20170602,1368029853
1020,RUN362,HiSeq2500,PE150_index,170622_K00206_0089_AHH53MBBXX,20170622,27803288778
1021,NS103,NextSeq,SR150_HIGH,170524_NS500415_0103_AHJCY3AFXX,20170524,230458272
1022,RUN363,HiSeq2500,SR125_index,170622_K00206_0090_BHH7K3BBXX,20170622,3543516666
1023,RUN364,HiSeq2500,SR125_index,170616_K00206_0088_AHGM5KBBXX,20170616,3980211741
1024,MS278,MiSeq,Miseq-600cycV3,170526_M04679_0040_000000000-B5YC8,20170526,0
1025,NS104,NextSeq,SR75_HIGH,170529_NS500415_0104_AHGCNGBGX2,20170529,660279881
1026,NS105,NextSeq,SR75_HIGH,170530_NS500415_0105_AH5YYNBGX2,20170530,572238642
1027,MS279,MiSeq,Miseq-300cycV2,170529_M04679_0041_000000000-B5282,20170529,0
1028,MS280,MiSeq,Miseq-500cycV2,170608_M04679_0043_000000000-B3NP3,20170608,0
1030,MS282,MiSeq,Miseq-600cycV3,170601_M04679_0042_000000000-B5WGR,20170601,0
1033,RR58,HiSeq2500,PE150_index_RR,170609_700523F_0125_AHLVWVBCXY,20170609,1169159342
1035,RR59,HiSeq2500,SR125_Index_RR,170609_700523F_0126_BHJGTJBCXY,20170609,588528753
1037,RR60,HiSeq2500,PE150_index_RR,170613_700523F_0127_AHMVLYBCXY,20170613,822106516
1039,RR61,HiSeq2500,SR125_Index_RR,170613_700523F_0128_BHJGMNBCXY,20170613,847335896
1040,RR62,HiSeq2500,PE125_index_RR,170615_700523F_0129_AHJGMMBCXY,20170615,1165782392
1041,MS283,MiSeq,Miseq-600cycV3,170608_M01106_0201_000000000-B5BP9 ,20170608,0
1043,NS106,NextSeq,SR75_HIGH,170609_NS500415_0106_AHGCHMBGX2,20170609,890624511
1044,NS107,NextSeq,SR75_HIGH,170612_NS500415_0107_AHG7TCBGX2,20170612,615873024
1045,NS108,NextSeq,SR75_HIGH,170613_NS500415_0108_AHGCYKBGX2,20170613,1695633687
1047,RR63,HiSeq2500,SR70_index_RR,170623_700523F_0130_AHMTWHBCXY,20170623,370300992
1048,MS284,MiSeq,Miseq-500cycV2,170614_M01106_0202_000000000-B3TCF,20170614,0
1049,RUN365,HiSeq2500,SR125_index,170630_K00206_0091_AHH7CLBBXX,20170630,4043849857
1050,RUN366,HiSeq2500,SR125_index,170714_700523F_0136_ACB66MANXX,20170714,1511995671
1051,RUN367,HiSeq2500,PE150_index,170704_K00206_0092_AHKKHCBBXX,20170704,30436889974
1052,MS285,MiSeq,Miseq-600cycV3,170616_M04679_0045_000000000-B58GY,20170616,0
1056,RR64,HiSeq2500,SR125_Index_RR,170623_700523F_0131_BHMY32BCXY,20170623,3442521705
1057,NS109,NextSeq,PE150_Mid,170626_NS500415_0109_AHJ7WMAFXX,20170626,3800190596
1058,RR65,HiSeq2500,PE150_index_RR,170707_700523F_0135_AHMTMGBCXY,20170707,1067713296
1059,RR66,HiSeq2500,SR125_Index_RR,170707_700523F_0134_BHN7HNBCXY,20170707,0
1060,RUN368,HiSeq2500,SR125_index,170719_K00206_0096_AHGLYMBBXX,20170719,3881710676
1061,RR67,HiSeq2500,PE75_indexRR,170629_700523F_0133_AHN7FGBCXY,20170629,1014408454
1062,RR64_rerun,HiSeq2500,SR125_Index_RR,170627_700523F_0132_AHMWHFBCXY,20170627,664984036
1063,NS110,NextSeq,PE75_Mid,170628_NS500415_0110_AHJFTMAFXX,20170628,237852104
1064,RUN369,HiSeq2500,PE150_index,170704_K00206_0093_BHH3N2BBXX,20170704,0
1066,MS286,MiSeq,Miseq-600cycV3,170629_M04679_0046_000000000-B9DCF,20170629,0
1067,MS287,MiSeq,Miseq-500cycV2,170703_M04679_0047_000000000-B3NT8,20170703,0
1068,NS111,NextSeq,SR150_HIGH,170630_NS500415_0111_AHMCN5AFXX,20170630,595241866
1069,MS288,MiSeq,Miseq-600cycV3,170705_M01106_0203_000000000-BBHM3,20170705,0
1070,NS112,NextSeq,SR150_HIGH,170705_NS500415_0112_AHM27NAFXX,20170705,396226780
1072,MS289,MiSeq,Miseq-600cycV3,170707_M04679_0048_000000000-BBN7W,20170707,0
1075,NS115,NextSeq,SR75_HIGH,170719_NS500415_0115_AHGFF3BGX2,20170719,830287346
1076,RUN370,HiSeq2500,PE150_index,170731_K00206_0097_BHLCTYBBXX,20170731,15480661944
1077,RUN369_rerun,HiSeq2500,PE150_index,170711_K00206_0095_AHL7WGBBXX,20170711,17890500352
1078,RUN371,HiSeq2500,SR125_index,170804_K00206_0098_AHH7H2BBXX,20170804,4635703983
1080,RR68,HiSeq2500,SR125_Index_RR,170804_700523F_0142_AHTKMVBCXY,20170804,170134576
1081,RUN372,HiSeq2500,SR125_index,170721_700523F_0137_ACB127ANXX,20170721,1589870058
1082,MS290,MiSeq,Miseq-600cycV3,170713_M04679_0049_000000000-BBGH5,20170713,0
1085,MS291,MiSeq,Miseq-600cycV3,170717_M04679_0050_000000000-BBN83,20170717,0
1086,MS292,MiSeq,Miseq-300cycV2,170719_M01106_0204_000000000-B3P9W,20170719,0
1088,RR69,HiSeq2500,PE250_index_RR,170731_700523F_0139_AHNVCMBCXY,20170731,303487582
1089,RR70,HiSeq2500,PE75_indexRR,170804_700523F_0141_BHV3KNBCXY,20170804,2150272144
1090,NS116,NextSeq,SR75_HIGH,170724_NS500415_0116_AHGFFLBGX2,20170724,2756648211
1091,RR71,HiSeq2500,SR125_Index_RR,170727_700523F_0138_AHNWGMBCXY,20170727,0
1094,NS117,NextSeq,SR75_HIGH,170727_NS500415_0117_AHGF5NBGX2,20170727,2967446027
1095,MS293,MiSeq,Miseq-600cycV3,170728_M04679_0051_000000000-BBN77,20170728,0
1097,RR73,HiSeq2500,PE26_98_indexRR,170828_700523F_0153_AHW7WLBCXY,20170828,0
1098,RR71_rerun,HiSeq2500,SR125_Index_RR,170731_700523F_0140_BHMWJ2BCXY,20170731,171530245
1099,RUN373,HiSeq2500,PE150_index,170811_K00206_0099_BHLCV2BBXX,20170811,10355424512
1100,MS294,MiSeq,Miseq-300cycV2,170731_M01106_0206_000000000-B5D87,20170731,0
1104,RR75,HiSeq2500,PE125_index_RR,170828_700523F_0154_BHW5NNBCXY,20170828,1004938532
1108,NS118,NextSeq,SR75_HIGH,170803_NS500415_0118_AHCGCKBGX3,20170803,6825492002
1110,RR76,HiSeq2500,SR70_index_RR,170807_700523F_0143_AHTJTHBCXY,20170807,387896801
1111,RR77,HiSeq2500,SR70_index_RR,170807_700523F_0144_BHTMC7BCXY,20170807,388113104
1112,MS295,MiSeq,Miseq-600cycV3,170804_M04679_0052_000000000-B883V,20170804,0
1113,NS119,NextSeq,SR75_HIGH,170804_NS500415_0119_AH7FCCBGX2,20170804,2916739758
1115,RR78,HiSeq2500,SR125_Index_RR,170817_700523F_0151_BHTJF3BCXY,20170817,402757331
1118,RR79,HiSeq2500,SR125_Index_RR,170809_700523F_0145_BHTJKYBCXY,20170809,355188810
1119,RR80,HiSeq2500,PE250_index_RR,170811_700523F_0147_BHV7K2BCXY,20170811,543161138
1121,RR81,HiSeq2500,PE150_index_RR,170815_700523F_0149_BHV3LMBCXY,20170815,649137152
1122,RR82,HiSeq2500,SR125_Index_RR,170810_700523F_0146_BHTYM5BCXY,20170810,259253933
1123,RUN376,HiSeq2500,SR125_index,170822_K00206_0101_BHH7C2BBXX,20170822,3541935938
1124,RUN377,HiSeq2500,PE125_dualindex,170825_700523F_0152_ACBDKTANXX,20170825,7067638216
1125,RUN375,HiSeq2500,PE150_index,170824_K00206_0102_AHLGYYBBXX,20170824,11737926586
1127,2-MS296,MiSeq,Miseq-300cycV2,170815_M04679_0054_000000000-BC6KP,20170815,0
1128,MS297,MiSeq,Miseq-500cycV2,170810_M04679_0053_000000000-B5D9J,20170810,0
1129,RR83,HiSeq2500,SR125_Index_RR,170831_700523F_0155_AHTV7LBCXY,20170831,241381378
1130,RR84,HiSeq2500,SR125_Index_RR,170831_700523F_0156_BHTJHLBCXY,20170831,193765033
1131,RUN374,HiSeq2500,PE150_index,170906_K00206_0106_AHLHW7BBXX,20170906,9338881182
1133,MS299,MiSeq,Miseq-600cycV3,170817_M04679_0055_000000000-BDFVY,20170817,0
1134,MS298,MiSeq,Miseq-300cycV2,170815_M01106_0208_000000000-BCFK4,20170815,0
1135,RUN378,HiSeq2500,SR125_index,170901_K00206_0105_BHJWV5BBXX,20170901,8333166935
1136,RR72_rerun,HiSeq2500,PE26_98_indexRR,170817_700523F_0150_AHV3NMBCXY,20170817,0
1138,MS300,MiSeq,Miseq-300cycV2,170821_M04679_0056_000000000-BBNJW,20170821,0
1139,MS301,MiSeq,Miseq-600cycV3,170822_M04679_0057_000000000-BDD6G_dmx,20170822,0
1140,RUN379,HiSeq2500,PE150_index,170828_K00206_0103_AHKV2MBBXX,20170828,14134278020
1142,NS121,NextSeq,PE150_HIGH,170831_NS500415_0122_AH7KLFBGX2,20170831,5602786160
1143,RR85,HiSeq2500,PE250_index_RR,170908_700523F_0159_BHW32WBCXY,20170908,1940303440
1145,RUN380,HiSeq2500,SR125_index,170831_K00206_0104_AHH7J7BBXX,20170831,3632620978
1146,RUN381,HiSeq2500,SR125_index,171004_700523F_0164_ACBE5UANXX,20171004,2657243692
1149,RUN382,HiSeq2500,PE150_index,170918_K00206_0107_AHLHVHBBXX,20170918,7641410220
1151,MS302,MiSeq,Miseq-300cycV2,170831_M04679_0060_000000000-BCC2C_dmx,20170831,0
1152,MS303,MiSeq,Miseq-600cycV3,170901_M04679_0061_000000000-BC25P,20170901,0
1153,MS304,MiSeq,Miseq-50cycV2,170912_M04679_0063_000000000-D2B6Y,20170912,0
1154,MS305,MiSeq,Miseq-500cycV2,170904_M04679_0062_000000000-BC4J3,20170904,0
1155,MS306,MiSeq,Miseq-500cycV2,170831_M01106_0210_000000000-BBPKT,20170831,0
1156,RUN383,HiSeq2500,SR125_index,170922_K00206_0108_AHH7H3BBXX,20170922,4236583201
1157,RR90,HiSeq2500,PE125_index_RR,170906_700523F_0158_BHW53HBCXY,20170906,2422929588
1158,RR87,HiSeq2500,PE125_index_RR,170912_700523F_0160_AHVY5GBCXY,20170912,2506122972
1159,MS307,MiSeq,Miseq-500cycV2,170727_M01106_0205_000000000-BBGGW_dmx,20170727,0
1160,MS308,MiSeq,Miseq-600cycV3,170904_M01106_0211_B88BW,20170904,0
1161,RR88,HiSeq2500,PE250_index_RR,170906_700523F_0157_AHWFMJBCXY,20170906,656129742
1165,RUN384,HiSeq2500,PE125_index,170928_700523F_0163_ACBKK8ANXX,20170928,2875357498
1167,NS123,NextSeq,PE150_Mid,170912_NS500415_0124_AHLC2NAFXX,20170912,542570168
1169,MS310,MiSeq,Miseq-600cycV3,170915_M04679_0064_000000000-BD538,20170915,0
1171,RR85_rerun,HiSeq2500,PE250_index_RR,170920_700523F_0161_AHVY5JBCXY,20170920,686173284
1172,RR89,HiSeq2500,SR125_Index_RR,170920_700523F_0162_BHTJHGBCXY,20170920,281382564
1173,RUN385,HiSeq2500,SR125_index,171006_K00206_0109_AHH2CMBBXX,20171006,13112175303
1174,RR90_2,HiSeq2500,PE150_index_RR,171026_700523F_0171_AHYVLVBCXY,20171026,599665670
1178,NS125,NextSeq,PE150_Mid,170927_NS500415_0125_AHTMWCAFXX,20170927,646193904
1180,MS311,MiSeq,Miseq-600cycV3,170929_M04679_0065_000000000-BDBYG,20170929,0
1182,RR91,HiSeq2500,PE150_index_RR,171013_700523F_0166_AHWV3YBCXY,20171013,614523714
1183,RR92,HiSeq2500,PE250_index_RR,171013_700523F_0167_BHYMGNBCXY,20171013,586589706
1184,RUN386,HiSeq2500,SR125_index,171012_K00206_0110_AHH7KJBBXX,20171012,7172005965
1185,RUN387,HiSeq2500,PE150_index,171101_K00206_0113_AHMJWCBBXX,20171101,5867571900
1188,MS312,MiSeq,Miseq-300cycV2,171010_M04679_0066_000000000,20171010,0
1189,RR97,HiSeq2500,PE26_98_indexRR,171016_700523F_0168_AHYM2KBCXY,20171016,0
1190,RR98,HiSeq2500,PE26_98_indexRR,171016_700523F_0169_BHYLYVBCXY,20171016,0
1191,RR99,HiSeq2500,PE26_98_indexRR,171011_700523F_0165_AHWTY3BCXY,20171011,2717263892
1192,RUN388,HiSeq2500,SR125_index,171023_700523F_0170_ACBL2FANXX,20171023,1616766781
1195,MS313,MiSeq,Miseq-300cycV2,171011_M01106_0213_000000000,20171011,0
1196,MS314,MiSeq,Miseq-600cycV3,171013_M04679_0067_000000000-BDC4D,20171013,0
1197,RUN389,HiSeq2500,SR125_index,171025_K00206_0111_AHGLYNBBXX,20171025,4916196753
1198,RUN390,HiSeq2500,SR125_index,171102_K00206_0114_BHMTWGBBXX,20171102,4351114032
1200,RR100,HiSeq2500,PE150_index_RR,171031_700523F_0172_AH2KVLBCX2,20171031,562002866
1201,MS316,MiSeq,Miseq-500cycV2,171020_M01106_0214_000000000-BDYYF,20171020,0
1204,RR101,HiSeq2500,PE26_98_indexRR,171101_700523F_0173_BH2G7HBCX2,20171101,0
1205,RUN391,HiSeq2500,SR125_index,171027_K00206_0112_AHGM55BBXX,20171027,5356380830
1206,RUN392,HiSeq2500,SR125_index,171109_K00206_0116_AHMVCNBBXX,20171109,4055141938
1208,RUN394,HiSeq2500,PE75_index,171107_K00206_0115_AHMJ75BBXX,20171107,3807743478
1210,NS127,NextSeq,SR75_HIGH,171024_NS500415_0127_AHMT3NBGX3,20171024,4626335503
1211,NS128,NextSeq,SR75_HIGH,171025_NS500415_0128_AHMYMCBGX3,20171025,1571898812
1213,NS129,NextSeq,PE150_HIGH,171027_NS500415_0130_AHWFTVBGX2,20171027,1223171554
1214,NS130,NextSeq,SR75_HIGH,171026_NS500415_0129_AHLNMTBGX3,20171026,1697145489
1215,RUN395,HiSeq2500,PE150_index,171116_K00206_0118_AHMWW2BBXX,20171116,6579049754
1216,RUN396,HiSeq2500,PE75_index,171103_700523F_0174_BCBRY7ANXX,20171103,2787265238
1217,NS131,NextSeq,PE75_Mid,171101_NS500415_0131_AHTVYMAFXX,20171101,236399864
1218,RUN397,HiSeq2500,SR125_index,171110_K00206_0117_BHMTT7BBXX,20171110,2842079028
1220,MS317,MiSeq,Miseq-600cycV3,171102_M01106_0216_000000000-BHBVD,20171102,0
1221,NS132,NextSeq,PE75_HIGH,171103_NS500415_0132_AHLM22BGX3,20171103,7414867324
1222,RUN398,HiSeq2500,SR125_index,171114_700523F_0176_BCBY41ANXX,20171114,1747233703
1225,RR102,HiSeq2500,PE75_indexRR,171121_700523F_0179_AH32TKBCX2,20171121,733236008
1230,RR103,HiSeq2500,SR125_Index_RR,171117_700523F_0177_AHTTV2BCXY,20171117,301359652
1231,NS133,NextSeq,SR150_HIGH,171109_NS500415_0133_AHLC2YAFXX,20171109,499825888
1232,RR104,HiSeq2500,PE26_98_indexRR,171123_700523F_0181_AH32NHBCX2,20171123,0
1233,RR105,HiSeq2500,PE150_index_RR,171121_700523F_0180_BH32TVBCX2,20171121,0
1234,RUN399,HiSeq2500,PE125_index,171110_700523F_0175_ACBPVAANXX,20171110,13932971454
1235,RR106,HiSeq2500,SR125_Index_RR,171117_700523F_0178_BHTV2YBCXY,20171117,444248769
1236,RUN400,HiSeq2500,SR125_index,171129_700523F_0185_ACC0NUANXX,20171129,1312992988
1238,RUN401,HiSeq2500,PE150_index,171116_K00206_0119_BHMHYFBBXX,20171116,5536759606
1240,RR107,HiSeq2500,PE250_index_RR,171124_700523F_0182_BHYLMFBCXY,20171124,444572798
1241,NS134,NextSeq,SR150_Mid,171113_NS500415_0134_AHVHVCAFXX,20171113,225352116
1242,RUN402,HiSeq2500,SR125_index,171123_K00206_0120_AHMWTJBBXX,20171123,3969983116
1243,RUN403,HiSeq2500,PE150_index,171205_K00206_0124_AHN2FWBBXX,20171205,6784816514
1249,RUN404,HiSeq2500,SR125_index,171204_700523F_0186_ACC0WWANXX,20171204,3257751072
1250,NS135,NextSeq,SR75_HIGH,171115_NS500415_0135_AHWJ3KBGX2,20171115,602872108
1251,NS136,NextSeq,SR150_Mid,171116_NS500415_0136_AHTMJNAFXX,20171116,290638522
1252,RUN405,HiSeq2500,SR125_index,171125_K00206_0121_AHH7JNBBXX,20171125,4360973075
1253,NS137,NextSeq,SR75_HIGH,171117_NS500415_0137_AHGFMJBGX2,20171117,557191888
1255,RUN406,HiSeq2500,SR150_index,171130_K00206_0123_BHMW2FBBXX,20171130,4220134131
1257,RUN407,HiSeq2500,PE150_index,171206_K00206_0125_BHN2Y7BBXX,20171206,8076165868
1258,NS138,NextSeq,SR150_HIGH,171124_NS500415_0138_AHVKG3AFXX,20171124,626341388
1261,NS139,NextSeq,SR75_HIGH,171126_NS500415_0139_AHGHHYBGX2,20171126,848935869
1262,NS140,NextSeq,SR75_HIGH,171127_NS500415_0140_AHK35HBGX3,20171127,1539092807
1263,RUN408,HiSeq2500,SR125_index,171212_700523F_0188_ACBT7NANXX,20171212,2911520622
1265,RR105_copy,HiSeq2500,PE150_index_RR,171127_700523F_0184_AH32VJBCX2,20171127,281440644
1266,RUN409,HiSeq2500,PE150_index,171129_K00206_0122_AHMWWCBBXX,20171129,5573193074
1268,NS141,NextSeq,SR75_HIGH,171128_NS500415_0141_AHG7KHBGX2,20171128,0
1269,MS323,MiSeq,Miseq-600cycV3,171129_M04679_0071_000000000-BHBP7,20171129,0
1270,RUN410,HiSeq2500,SR125_index,171210_K00206_0126_AHMW3YBBXX,20171210,26275876717
1272,MS324,MiSeq,Miseq-600cycV3,171130_M01106_0222_000000000-BGJ4V,20171130,0
1273,RUN411,HiSeq2500,SR125_index,171207_700523F_0187_ACC0YMANXX,20171207,1310453739
1276,RUN412,HiSeq2500,SR125_index,171215_K00206_0127_AHMWTGBBXX,20171215,3981285084
1278,MS325,MiSeq,Miseq-500cycV2,171205_M01106_0223_000000000-BJLY2,20171205,0
1279,MS326,MiSeq,Miseq-500cycV2,171206_M04679_0072_000000000-BDNJC,20171206,0
1280,RUN413,HiSeq2500,PE125_index_RR,171218_700523F_0191_BCC5AHANXX,20171218,2350390634
1283,NS142,NextSeq,PE150_Mid,171206_NS500415_0142_AHVVJ7AFXX,20171206,563158036
1284,NS143,NextSeq,SR75_HIGH,171208_NS500415_0143_AHGCG7BGX2,20171208,2363621231
1286,RUN414,HiSeq2500,SR125_index,171213_700523F_0189_BCBR49ANXX,20171213,1835048749
1287,RUN415,HiSeq2500,PE150_index,171219_K00206_0129_BHMY3LBBXX,20171219,5791984202
1288,RUN416,HiSeq2500,PE150_index,171218_K00206_0128_AHN2HFBBXX,20171218,5156359642
1289,RR110,HiSeq2500,PE250_index_RR,180124_700523F_0193_AH5FKCBCX2,20180124,550609860
1290,RR111,HiSeq2500,PE250_index_RR,180124_700523F_0194_BH5CT2BCX2,20180124,549374404
1291,MS327,MiSeq,Miseq-300cycV2,171208_M01106_0224_000000000-B6KP8,20171208,0
1293,NS144,NextSeq,SR75_HIGH,171211_NS500415_0144_AHCKNTBGX5,20171211,1887598432
1296,MS329,MiSeq,Miseq-300cycV2,171214_M04679_0074_000000000-BLGT4,20171214,0
1299,MS330,MiSeq,Miseq-600cycV3,171214_M01106_0226_000000000-BHBFD,20171214,0
